"Region","Complex","Site","Rookery","Source","Lon","Lat","Spp","Comment"
"BC","W MCDONALD CREEK BAR","W MCDONALD CREEK BAR",NA,"DFO_BCMCA",-129.9116,54.1147,"HS",NA
"BC","W MONARCH HEAD","W MONARCH HEAD",NA,"DFO_BCMCA",-123.10621,48.76518,"HS",NA
"BC","W NUMAS ISLANDS REEFS","W NUMAS ISLANDS REEFS",NA,"DFO_BCMCA",-127.11773,50.77385,"HS",NA
"BC","W PEARSE ISLAND REEFS","W PEARSE ISLAND REEFS",NA,"DFO_BCMCA",-126.8867,50.58103,"HS",NA
"BC","W POINT FAIRFAX","W POINT FAIRFAX",NA,"DFO_BCMCA",-123.30966,48.70356,"HS",NA
"BC","W PROTECTION ISLAND","W PROTECTION ISLAND",NA,"DFO_BCMCA",-123.92129,49.17533,"HS",NA
"BC","W QUARRY BAY REEF","W QUARRY BAY REEF",NA,"DFO_BCMCA",-124.1633,49.6632,"HS",NA
"BC","W SHANNON BAY","W SHANNON BAY",NA,"DFO_BCMCA",-132.5001,53.6579,"HS",NA
"BC","W SHUTTLEWORTH BIGHT REEFS","W SHUTTLEWORTH BIGHT REEFS",NA,"DFO_BCMCA",-128.14957,50.84917,"HS",NA
"BC","W TRAIL ISLANDS","W TRAIL ISLANDS",NA,"DFO_BCMCA",-123.819,49.457,"HS",NA
"BC","W TSUQUANAH POINT","W TSUQUANAH POINT",NA,"DFO_BCMCA",-124.8925,48.6762,"HS",NA
"BC","W TUGWELL ISLAND REEF","W TUGWELL ISLAND REEF",NA,"DFO_BCMCA",-130.504,54.3272,"HS",NA
"BC","W TUMBO ISLAND REEF","W TUMBO ISLAND REEF",NA,"DFO_BCMCA",-123.1156,48.8025,"HS",NA
"BC","W TWIN ISLAND REEF","W TWIN ISLAND REEF",NA,"DFO_BCMCA",-127.06232,49.8256,"HS",NA
"BC","WAIN ROCK","WAIN ROCK",NA,"DFO_BCMCA",-123.48853,48.68767,"HS",NA
"BC","WARREN ROCK","WARREN ROCK",NA,"DFO_BCMCA",-127.22422,50.06437,"HS",NA
"BC","WARRIOR ROCK","WARRIOR ROCK","FALSE","NMML ARCHIVE",-130.852,54.06467,"SSL",NA
"BC","WEYNTON PASS","WEYNTON PASS",NA,"ODFW",-126.782,50.588,"SSL",NA
"BC","WHALE ROCK","WHALE ROCK",NA,"DFO_BCMCA",-126.72747,50.64462,"HS",NA
"BC","WHITE CLIFF ISLETS","WHITE CLIFF ISLETS",NA,"DFO_BCMCA",-126.72912,50.65273,"HS",NA
"BC","WHITE ISLETS","WHITE ISLETS",NA,"DFO_BCMCA",-123.7106,49.4177,"HS",NA
"BC","WHITE ISLETS SECHELT","WHITE ISLETS SECHELT",NA,NA,0,0,NA,"TO BE FIXED LATER"
"BC","WHYTE ISLET","WHYTE ISLET",NA,"DFO_BCMCA",-123.291,49.3703,"HS",NA
"BC","WIAH POINT","WIAH POINT",NA,"DFO_BCMCA",-132.3188,54.1158,"HS",NA
"BC","WILSON BAY REEF","WILSON BAY REEF",NA,"DFO_BCMCA",-131.95153,52.75637,"HS",NA
"BC","WINCHELSEA ISLANDS","WINCHELSEA ISLANDS",NA,"DFO_BCMCA",-124.0785,49.292,"HS",NA
"BC","WINIFRED ISLAND","WINIFRED ISLAND",NA,"DFO_BCMCA",-128.36528,50.66127,"HS",NA
"BC","WISE ISLAND","WISE ISLAND",NA,"DFO_BCMCA",-123.4437,48.902,"HS",NA
"BC","WIZARD ISLET","WIZARD ISLET",NA,"DFO_BCMCA",-125.1583,48.8585,"HS",NA
"BC","WOUWER ISLAND","WOUWER ISLAND",NA,"ODFW",-125.362,48.861,"SSL",NA
"BC","WYA POINT","WYA POINT",NA,"ODFW",-125.617,48.975,"SSL",NA
"BC","WYCLEES LAGOON ROCKS","WYCLEES LAGOON ROCKS",NA,"PROVINCE OF BC",-127.3691,51.24315,"HS",NA
"BC","YEO ISLANDS","YEO ISLANDS",NA,"DFO_BCMCA",-124.1348,49.3059,"HS",NA
"BC","YORK ROCKS","YORK ROCKS",NA,"DFO_BCMCA",-123.3245,48.8921,"HS",NA
"BC","ZERO ROCK","ZERO ROCK",NA,"DFO_BCMCA",-123.2905,48.5238,"HS",NA
"BERING","CAPE NEWENHAM","CAPE NEWENHAM","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-162.175,58.65,"SSL",NA
"BERING","HALL","HALL","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-173,60.617,"SSL",NA
"BERING","OTTER ISLAND","OTTER ISLAND","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-170.396,57.049,"SSL",NA
"BERING","ROUND WALRUS ISLAND","ROUND WALRUS ISLAND","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-159.967,58.6,"SSL",NA
"BERING","ST GEORGE","DALNOI POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-169.767,56.6,"SSL",NA
"BERING","ST GEORGE","KITOSILOX","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-169.476,56.598,"SSL",NA
"BERING","ST GEORGE","S ROOKERY","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-169.667,56.558,"SSL",NA
"BERING","ST LAWRENCE","S PUNUK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-168.85,63.067,"SSL",NA
"BERING","ST LAWRENCE","SIVUONOK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-171.5899,63.6769,"SSL",NA
"BERING","ST LAWRENCE","SW CAPE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-171.433,63.3,"SSL",NA
"BERING","ST LAWRENCE S PUNUK","ST LAWRENCE S PUNUK",NA,"ODFW",-168.85,63.06667,"SSL",NA
"BERING","ST LAWRENCE SW CAPE","ST LAWRENCE SW CAPE",NA,"ODFW",-171.43333,63.3,"SSL",NA
"BERING","ST PAUL","NE POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-170.108,57.25,"SSL",NA
"BERING","ST PAUL","SEA LION ROCK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-170.292,57.1,"SSL",NA
"BERING","SUMMIT","SUMMIT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-160.184,58.826,"SSL",NA
"BERING","THE TWINS","THE TWINS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-160.3075,58.59667,"SSL",NA
"BERING","WALRUS","WALRUS","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-169.933,57.183,"SSL",NA
"C_ALEU","ADAK","ARGONNE POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.907,51.828,"SSL",NA
"C_ALEU","ADAK","CAPE KAGIGIKAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.7231,51.629,"SSL",NA
"C_ALEU","ADAK","CAPE MOFFET","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.722,51.972,"SSL",NA
"C_ALEU","ADAK","CAPE YAKAK",NA,"ODFW",-176.95167,51.59167,"SSL",NA
"C_ALEU","ADAK","CAPE YAKAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.948,51.59,"SSL",NA
"C_ALEU","ADAK","CRONE ISLAND","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.613,51.676,"SSL",NA
"C_ALEU","ADAK","HEAD ROCK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.527,51.925,"SSL",NA
"C_ALEU","ADAK","LAKE POINT","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-176.992,51.625,"SSL",NA
"C_ALEU","AGLIGADAK","AGLIGADAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.903,52.102,"SSL",NA
"C_ALEU","AMATIGNAK","AMATIGNAK",NA,"ODFW",-179.06667,51.25,"SSL",NA
"C_ALEU","AMATIGNAK","KNOB POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-179.067,51.25,"SSL",NA
"C_ALEU","AMATIGNAK","NITROF POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-179.128,51.216,"SSL",NA
"C_ALEU","AMATIGNAK","W","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-179.144,51.278,"SSL",NA
"C_ALEU","AMCHITKA","BIRD","FALSE","NCEI-0129877_US_SSL_SITES.CSV",178.628,51.663,"SSL",NA
"C_ALEU","AMCHITKA","CAPE IVAKIN","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.404,51.408,"SSL",NA
"C_ALEU","AMCHITKA","CHITKA POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.008,51.59,"SSL",NA
"C_ALEU","AMCHITKA","COLUMN ROCK","TRUE","NCEI-0129877_US_SSL_SITES.CSV",178.821,51.539,"SSL",NA
"C_ALEU","AMCHITKA","E CAPE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.466,51.371,"SSL",NA
"C_ALEU","AMCHITKA","OMEGA POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.387,51.357,"SSL",NA
"C_ALEU","AMCHITKA","ST MAKARIUS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.233,51.35,"SSL",NA
"C_ALEU","AMLIA","CAPE MISTY","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-173.838,52.041,"SSL",NA
"C_ALEU","AMLIA","E CAPE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.964,52.095,"SSL",NA
"C_ALEU","AMLIA","SVIECH HARBOR","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-173.398,52.031,"SSL",NA
"C_ALEU","AMTAGIS","AMTAGIS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-174.433,52.017,"SSL",NA
"C_ALEU","AMUKTA+ROCKS","AMUKTA+ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-171.306,52.449,"SSL",NA
"C_ALEU","AMUKTA+ROCKS","AMUKTA+ROCKS",NA,"ODFW",-171.29833,52.45417,"SSL",NA
"C_ALEU","ANAGAKSIK","ANAGAKSIK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.887,51.852,"SSL",NA
"C_ALEU","ANAGAKSIK","ANAGAKSIK",NA,"ODFW",-175.88333,51.84767,"SSL",NA
"C_ALEU","ATKA","CAPE KOROVIN","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-174.457,52.313,"SSL",NA
"C_ALEU","ATKA","N CAPE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-174.277,52.401,"SSL",NA
"C_ALEU","ATKA","SW OF N CAPE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-174.323,52.382,"SSL",NA
"C_ALEU","AYUGADAK","AYUGADAK",NA,"ODFW",178.405,51.756,"SSL",NA
"C_ALEU","BOBROF","BOBROF","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-177.46,51.897,"SSL",NA
"C_ALEU","BOBROF","BOBROF",NA,"ODFW",-177.45,51.9,"SSL",NA
"C_ALEU","CARLISLE","CARLISLE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-170.083,52.925,"SSL",NA
"C_ALEU","CHAGULAK","CHAGULAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-171.17,52.559,"SSL",NA
"C_ALEU","CHUGINADAK","CHUGINADAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-169.698,52.778,"SSL",NA
"C_ALEU","CHUGUL","CHUGUL","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.763,51.917,"SSL",NA
"C_ALEU","FENIMORE","FENIMORE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.545,51.979,"SSL",NA
"C_ALEU","GARELOI","GARELOI","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-178.768,51.745,"SSL",NA
"C_ALEU","GRAMP ROCK","GRAMP ROCK","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-178.343,51.48,"SSL",NA
"C_ALEU","GREAT SITKIN","GREAT SITKIN","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.175,52.1,"SSL",NA
"C_ALEU","HAWADAX RAT","HAWADAX RAT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",178.206,51.833,"SSL",NA
"C_ALEU","HERBERT","HERBERT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-170.08,52.715,"SSL",NA
"C_ALEU","IGITKIN","SW POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.958,51.983,"SSL",NA
"C_ALEU","IKIGINAK","IKIGINAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.483,51.975,"SSL",NA
"C_ALEU","ILAK","ILAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-178.315,51.479,"SSL",NA
"C_ALEU","KAGALASKA","KAGALASKA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.31,51.871,"SSL",NA
"C_ALEU","KAGAMIL","KAGAMIL","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-169.683,53.035,"SSL",NA
"C_ALEU","KANAGA","CAPE CHUNU","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-177.642,51.658,"SSL",NA
"C_ALEU","KANAGA","CAPE MIGA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-177.183,51.94,"SSL",NA
"C_ALEU","KANAGA","N CAPE",NA,"ODFW",-177.15,51.94167,"SSL",NA
"C_ALEU","KANAGA","N CAPE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-177.142,51.942,"SSL",NA
"C_ALEU","KANAGA","S OF CAPE MIGA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-177.201,51.922,"SSL",NA
"C_ALEU","KANAGA","SHIP ROCK","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-177.345,51.778,"SSL",NA
"C_ALEU","KASATOCHI","N POINT","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-175.516,52.185,"SSL",NA
"C_ALEU","KAVALGA","KAVALGA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-178.865,51.576,"SSL",NA
"C_ALEU","KISKA","CAPE ST STEPHEN","TRUE","NCEI-0129877_US_SSL_SITES.CSV",177.2,51.892,"SSL",NA
"C_ALEU","KISKA","GERTRUDE BUKHTI","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.475,51.907,"SSL",NA
"C_ALEU","KISKA","LIEF COVE","TRUE","NCEI-0129877_US_SSL_SITES.CSV",177.34,51.953,"SSL",NA
"C_ALEU","KISKA","PILLAR ROCK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.363,52.12,"SSL",NA
"C_ALEU","KISKA","S HEAD","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.608,51.952,"SSL",NA
"C_ALEU","KISKA","SIRIUS POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.608,52.142,"SSL",NA
"C_ALEU","KISKA","SOBAKA VEGA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.317,51.825,"SSL",NA
"C_ALEU","KISKA","WITCHCRAFT POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.493,52.048,"SSL",NA
"C_ALEU","KISKA","WOLF POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.558,52.117,"SSL",NA
"C_ALEU","KONIUJI","N POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.142,52.225,"SSL",NA
"C_ALEU","LITTLE SITKIN","LITTLE SITKIN","FALSE","NCEI-0129877_US_SSL_SITES.CSV",178.497,51.988,"SSL",NA
"C_ALEU","LITTLE TANAGA STRAIT","LITTLE TANAGA STRAIT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.229,51.82,"SSL",NA
"C_ALEU","OGLIUGA","OGLIUGA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-178.657,51.616,"SSL",NA
"C_ALEU","OGLODAK","OGLODAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.457,51.977,"SSL",NA
"C_ALEU","OGLODAK","OGLODAK",NA,"ODFW",-175.44167,51.98333,"SSL",NA
"C_ALEU","RAT","RAT",NA,"ODFW",178.20583,51.833,"SSL",NA
"C_ALEU","SAGCHUDAK","SAGCHUDAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-174.485,52.012,"SSL",NA
"C_ALEU","SAGIGIK","SAGIGIK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-173.156,52.008,"SSL",NA
"C_ALEU","SALT","SALT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-174.642,52.175,"SSL",NA
"C_ALEU","SEA LION ROCK KISKA","SEA LION ROCK KISKA",NA,"ODFW",177.98,51.88,"SSL",NA
"C_ALEU","SEGUAM","FINCH POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.462,52.39,"SSL",NA
"C_ALEU","SEGUAM","LAVA COVE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.475,52.267,"SSL",NA
"C_ALEU","SEGUAM","LAVA POINT",NA,"ODFW",-172.4,52.275,"SSL",NA
"C_ALEU","SEGUAM","MOUNDHILL POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.3457,52.3013,"SSL",NA
"C_ALEU","SEGUAM","SADDLERIDGE",NA,"ODFW",-172.57333,52.35083,"SSL",NA
"C_ALEU","SEGUAM","SADDLERIDGE","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-172.568,52.348,"SSL",NA
"C_ALEU","SEGUAM","SW RIP","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.608,52.251,"SSL",NA
"C_ALEU","SEGUAM","TURF POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.52,52.259,"SSL",NA
"C_ALEU","SEGUAM","WHARF POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.316,52.359,"SSL",NA
"C_ALEU","SEGULA","CHUGUL POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",178.097,51.998,"SSL",NA
"C_ALEU","SEGULA","GULA POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",178.147,52.051,"SSL",NA
"C_ALEU","SEGULA","SEGULA",NA,"ODFW",0,0,"SSL",NA
"C_ALEU","SEMISOPOCHNOI","PETREL","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.615,52.023,"SSL",NA
"C_ALEU","SEMISOPOCHNOI","POCHNOI","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.767,51.955,"SSL",NA
"C_ALEU","SEMISOPOCHNOI","SEMISOPOCHNOI",NA,"ODFW",179.76667,51.955,"SSL",NA
"C_ALEU","SEMISOPOCHNOI","SW KNOB","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.509,51.915,"SSL",NA
"C_ALEU","SEMISOPOCHNOI","TUMAN POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",179.482,51.963,"SSL",NA
"C_ALEU","SILAK","SILAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-176.246,51.815,"SSL",NA
"C_ALEU","SKAGUL","S POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-178.567,51.583,"SSL",NA
"C_ALEU","TAG","TAG","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-178.577,51.557,"SSL",NA
"C_ALEU","TAGALAK","PASS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.7465,51.9476,"SSL",NA
"C_ALEU","TAGALAK","TAGALAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-175.616,51.96,"SSL",NA
"C_ALEU","TANADAK AMLIA","TANADAK AMLIA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-172.96,52.07,"SSL",NA
"C_ALEU","TANADAK KISKA","TANADAK KISKA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.78,51.947,"SSL",NA
"C_ALEU","TANAGA","BUMPY POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-177.975,51.917,"SSL",NA
"C_ALEU","TANAGA","CAPE SASMIK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-177.938,51.597,"SSL",NA
"C_ALEU","TANAGA","CAPE SUDAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-177.616,51.855,"SSL",NA
"C_ALEU","TWIN ROCKS KISKA","TWIN ROCKS KISKA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",177.618,51.92,"SSL",NA
"C_ALEU","UGIDAK","UGIDAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-178.509,51.583,"SSL",NA
"C_ALEU","ULAK","HASGOX POINT","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-178.991,51.308,"SSL",NA
"C_ALEU","ULIAGA","ULIAGA","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-169.7949,53.0578,"SSL",NA
"C_ALEU","UNALGA+DINKUM ROCKS","UNALGA+DINKUM ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-179.069,51.561,"SSL",NA
"C_ALEU","YUNASKA","YUNASKA","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-170.606,52.69,"SSL",NA
"C_GULF","AFOGNAK","AFOGNAK",NA,"ODFW",-152.75,58.018,"SSL",NA
"C_GULF","AFOGNAK","TONKI CAPE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-151.987,58.352,"SSL",NA
"C_GULF","AGHIYUK","AGHIYUK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-156.808,56.157,"SSL",NA
"C_GULF","AIUGNAK COLUMNS","AIUGNAK COLUMNS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-156.568,56.879,"SSL",NA
"C_GULF","CAPE DOUGLAS","CAPE DOUGLAS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.233,58.858,"SSL",NA
"C_GULF","CAPE GULL","CAPE GULL","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.16,58.192,"SSL",NA
"C_GULF","CAPE KULIAK","CAPE KULIAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.208,58.133,"SSL",NA
"C_GULF","CAPE NUKSHAK","CAPE NUKSHAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.982,58.392,"SSL",NA
"C_GULF","CAPE UGYAK","CAPE UGYAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.1,58.283,"SSL",NA
"C_GULF","CHIRIKOF","CHIRIKOF","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-155.724,55.774,"SSL",NA
"C_GULF","CHOWIET","CHOWIET","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-156.687,56.001,"SSL",NA
"C_GULF","E CHUGACH","E CHUGACH","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-151.443,59.105,"SSL",NA
"C_GULF","ELIZABETH","CAPE ELIZABETH","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-151.885,59.156,"SSL",NA
"C_GULF","FLAT","FLAT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-151.994,59.332,"SSL",NA
"C_GULF","GORE POINT","GORE POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-150.967,59.2,"SSL",NA
"C_GULF","HOOF POINT","HOOF POINT",NA,NA,0,0,NA,"TO BE FIXED LATER"
"C_GULF","KILOKAK ROCKS","KILOKAK ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-156.275,57.156,"SSL",NA
"C_GULF","KODIAK","BIRD ROCK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.91,57.692,"SSL",NA
"C_GULF","KODIAK","CAPE ALITAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.312,56.842,"SSL",NA
"C_GULF","KODIAK","CAPE BARNABAS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-152.877,57.167,"SSL",NA
"C_GULF","KODIAK","CAPE CHINIAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-152.138,57.635,"SSL",NA
"C_GULF","KODIAK","CAPE IKOLIK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.793,57.286,"SSL",NA
"C_GULF","KODIAK","CAPE KULIUK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.933,57.808,"SSL",NA
"C_GULF","KODIAK","CAPE PARAMANOF","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.047,58.305,"SSL",NA
"C_GULF","KODIAK","CAPE UGAT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.851,57.873,"SSL",NA
"C_GULF","KODIAK","CAPE UGAT",NA,"ODFW",-153.8495,57.8735,"SSL",NA
"C_GULF","KODIAK","CAPE UYAK","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.35,57.633,"SSL",NA
"C_GULF","KODIAK","GULL POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-152.603,57.358,"SSL",NA
"C_GULF","KODIAK","KODIAK",NA,"ODFW",-153.299,57.51,"SSL",NA
"C_GULF","KODIAK","MALINA POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.367,58.033,"SSL",NA
"C_GULF","KODIAK","STEEP CAPE","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.19,58.211,"SSL",NA
"C_GULF","KODIAK","STURGEON HEAD","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.617,57.517,"SSL",NA
"C_GULF","KODIAK","SUNDSTROM","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.15,56.683,"SSL",NA
"C_GULF","KODIAK","TOMBSTONE ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-154.819,57.353,"SSL",NA
"C_GULF","LATAX ROCKS","LATAX ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-152.521,58.669,"SSL",NA
"C_GULF","LONG ISLAND","LONG ISLAND","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-152.215,57.78,"SSL",NA
"C_GULF","MARMOT","MARMOT","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-151.854,58.169,"SSL",NA
"C_GULF","MARMOT","MARMOT",NA,"ODFW",-151.79583,58.2275,"SSL",NA
"C_GULF","NAGAHUT ROCKS","NAGAHUT ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-151.772,59.1,"SSL",NA
"C_GULF","NAGAI ROCKS","NAGAI ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-155.79,55.83,"SSL",NA
"C_GULF","NOISY","NOISY","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-153.558,57.933,"SSL",NA
"C_GULF","NUKA POINT","NUKA POINT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-150.717,59.3,"SSL",NA
"C_GULF","OUTER PYE","OUTER PYE","TRUE","NCEI-0129877_US_SSL_SITES.CSV",-150.407,59.346,"SSL",NA
"C_GULF","PERL","PERL","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-151.66,59.095,"SSL",NA
"C_GULF","PERL ROCKS","PERL ROCKS","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-151.693,59.09,"SSL",NA
"C_GULF","PUALE BAY","PUALE BAY","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-155.385,57.677,"SSL",NA
"C_GULF","ROCK NEAR SEA OTTER","ROCK NEAR SEA OTTER",NA,"ODFW",-152.2,58.50833,"SSL",NA
"C_GULF","SEA LION ROCKS MARMOT","SEA LION ROCKS MARMOT","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-151.814,58.342,"SSL",NA
"C_GULF","SEA OTTER","ROCK NEAR","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-152.2,58.508,"SSL",NA
"C_GULF","SEA OTTER","SEA OTTER","FALSE","NCEI-0129877_US_SSL_SITES.CSV",-152.223,58.52,"SSL",NA
